,genre,ranking,title,year,link
900,musical__performing_arts,1,The Wizard of Oz,1939,https://www.rottentomatoes.com/m/the_wizard_of_oz_1939
901,musical__performing_arts,2,Singin' in the Rain,1952,https://www.rottentomatoes.com/m/singin_in_the_rain
902,musical__performing_arts,3,A Hard Day's Night,1964,https://www.rottentomatoes.com/m/beatles_a_hard_days_night
903,musical__performing_arts,4,La La Land,2016,https://www.rottentomatoes.com/m/la_la_land
904,musical__performing_arts,5,Pinocchio,1940,https://www.rottentomatoes.com/m/pinocchio_1940
905,musical__performing_arts,6,An American in Paris,1951,https://www.rottentomatoes.com/m/american_in_paris
906,musical__performing_arts,7,The Red Shoes,1948,https://www.rottentomatoes.com/m/1017346-red_shoes
907,musical__performing_arts,8,Mary Poppins,1964,https://www.rottentomatoes.com/m/mary_poppins
908,musical__performing_arts,9,Gentlemen Prefer Blondes,1953,https://www.rottentomatoes.com/m/gentlemen_prefer_blondes
909,musical__performing_arts,10,Some Like It Hot,1959,https://www.rottentomatoes.com/m/some_like_it_hot
910,musical__performing_arts,11,The Umbrellas of Cherbourg (Les Parapluies de Cherbourg),1964,https://www.rottentomatoes.com/m/the_umbrellas_of_cherbourg_1964
911,musical__performing_arts,12,Beauty and the Beast,1991,https://www.rottentomatoes.com/m/beauty_and_the_beast_1991
912,musical__performing_arts,13,20 Feet From Stardom,2013,https://www.rottentomatoes.com/m/20_feet_from_stardom
913,musical__performing_arts,14,Yellow Submarine,1968,https://www.rottentomatoes.com/m/beatles_the_yellow_submarine
914,musical__performing_arts,15,Amy,2015,https://www.rottentomatoes.com/m/amy_2015
915,musical__performing_arts,16,The Last Waltz,1978,https://www.rottentomatoes.com/m/the_last_waltz_1978
916,musical__performing_arts,17,Sing Street,2016,https://www.rottentomatoes.com/m/sing_street
917,musical__performing_arts,18,Der Blaue Engel (The Blue Angel),1930,https://www.rottentomatoes.com/m/1002681-blue_angel
918,musical__performing_arts,19,A Star Is Born,1954,https://www.rottentomatoes.com/m/1019829-star_is_born
919,musical__performing_arts,20,The Young Girls of Rochefort (Les Demoiselles de Rochefort),1968,https://www.rottentomatoes.com/m/the_young_girls_of_rochefort
920,musical__performing_arts,21,Anvil! The Story of Anvil,2009,https://www.rottentomatoes.com/m/anvil_the_story_of_anvil
921,musical__performing_arts,22,Once,2007,https://www.rottentomatoes.com/m/once
922,musical__performing_arts,23,The Lion King,1994,https://www.rottentomatoes.com/m/the_lion_king
923,musical__performing_arts,24,Fantasia,1940,https://www.rottentomatoes.com/m/fantasia
924,musical__performing_arts,25,Waste Land,2010,https://www.rottentomatoes.com/m/waste-land
925,musical__performing_arts,26,Afghan Star,2009,https://www.rottentomatoes.com/m/afghan_star
926,musical__performing_arts,27,We Are the Best!,2014,https://www.rottentomatoes.com/m/we_are_the_best
927,musical__performing_arts,28,Hairspray,1988,https://www.rottentomatoes.com/m/1009096-hairspray
928,musical__performing_arts,29,Amadeus,1984,https://www.rottentomatoes.com/m/amadeus
929,musical__performing_arts,30,Everyday Sunshine: The Story of Fishbone,2011,https://www.rottentomatoes.com/m/everyday_sunshine_the_story_of_fishbone_2011
930,musical__performing_arts,31,Bill Cunningham New York,2011,https://www.rottentomatoes.com/m/bill_cunningham_new_york_2010
931,musical__performing_arts,32,West Side Story,1961,https://www.rottentomatoes.com/m/west_side_story
932,musical__performing_arts,33,Aladdin,1992,https://www.rottentomatoes.com/m/disneys_aladdin
933,musical__performing_arts,34,Rivers and Tides: Andy Goldsworthy Working With Time,2002,https://www.rottentomatoes.com/m/rivers_and_tides_andy_goldsworthy_working_with_time
934,musical__performing_arts,35,My Fair Lady,1964,https://www.rottentomatoes.com/m/my_fair_lady
935,musical__performing_arts,36,What's Love Got To Do With It?,1993,https://www.rottentomatoes.com/m/whats_love_got_to_do_with_it
936,musical__performing_arts,37,Beware Of Mr. Baker,2012,https://www.rottentomatoes.com/m/beware_of_mr_baker
937,musical__performing_arts,38,Nashville,1975,https://www.rottentomatoes.com/m/nashville
938,musical__performing_arts,39,Sound City,2013,https://www.rottentomatoes.com/m/sound_city
939,musical__performing_arts,40,Keep On Keepin' On,2014,https://www.rottentomatoes.com/m/keep_on_keepin_on
940,musical__performing_arts,41,Wordplay,2006,https://www.rottentomatoes.com/m/wordplay
941,musical__performing_arts,42,Muscle Shoals,2013,https://www.rottentomatoes.com/m/muscle_shoals_2013
942,musical__performing_arts,43,49 Up,2006,https://www.rottentomatoes.com/m/49_up
943,musical__performing_arts,44,The Full Monty,1997,https://www.rottentomatoes.com/m/full_monty
944,musical__performing_arts,45,Marley,2012,https://www.rottentomatoes.com/m/marley
945,musical__performing_arts,46,The Little Mermaid,1989,https://www.rottentomatoes.com/m/the_little_mermaid_1989
946,musical__performing_arts,47,Hairspray,2007,https://www.rottentomatoes.com/m/hairspray
947,musical__performing_arts,48,Searching for Sugar Man,2012,https://www.rottentomatoes.com/m/searching_for_sugar_man
948,musical__performing_arts,49,Johnny Guitar,1954,https://www.rottentomatoes.com/m/johnny_guitar
949,musical__performing_arts,50,Les Plages d'Agnès (The Beaches of Agnes),2008,https://www.rottentomatoes.com/m/les-plages-dagnes
950,musical__performing_arts,51,Love & Mercy,2015,https://www.rottentomatoes.com/m/love_and_mercy
951,musical__performing_arts,52,Exit Through The Gift Shop,2010,https://www.rottentomatoes.com/m/exit_through_the_gift_shop
952,musical__performing_arts,53,Festival Express,2003,https://www.rottentomatoes.com/m/festival_express
953,musical__performing_arts,54,"20,000 Days on Earth",2014,https://www.rottentomatoes.com/m/20000_days_on_earth
954,musical__performing_arts,55,Pina,2011,https://www.rottentomatoes.com/m/pina_3d
955,musical__performing_arts,56,Born Into Brothels,2004,https://www.rottentomatoes.com/m/born_into_brothels
956,musical__performing_arts,57,Crumb,1995,https://www.rottentomatoes.com/m/crumb
957,musical__performing_arts,58,Funny Girl,1968,https://www.rottentomatoes.com/m/funny_girl
958,musical__performing_arts,59,Straight Outta Compton,2015,https://www.rottentomatoes.com/m/straight_outta_compton
959,musical__performing_arts,60,Marina Abramovic: The Artist Is Present,2012,https://www.rottentomatoes.com/m/marina_abramovic_the_artist_is_present_2012
960,musical__performing_arts,61,Los Angeles Plays Itself,2003,https://www.rottentomatoes.com/m/los_angeles_plays_itself
961,musical__performing_arts,62,Crazy Heart,2009,https://www.rottentomatoes.com/m/crazy_heart
962,musical__performing_arts,63,Florence Foster Jenkins,2016,https://www.rottentomatoes.com/m/florence_foster_jenkins_2016
963,musical__performing_arts,64,Lost in La Mancha,2003,https://www.rottentomatoes.com/m/lost_in_la_mancha
964,musical__performing_arts,65,Lagaan: Once Upon a Time in India,2001,https://www.rottentomatoes.com/m/lagaan_once_upon_a_time_in_india
965,musical__performing_arts,66,Hedwig and the Angry Inch,2001,https://www.rottentomatoes.com/m/hedwig_and_the_angry_inch
966,musical__performing_arts,67,My Kid Could Paint That,2007,https://www.rottentomatoes.com/m/my_kid_could_paint_that
967,musical__performing_arts,68,End of the Century: The Story of the Ramones,2004,https://www.rottentomatoes.com/m/end_of_the_century_the_story_of_the_ramones
968,musical__performing_arts,69,The Wrecking Crew,2015,https://www.rottentomatoes.com/m/1200743-wrecking_crew
969,musical__performing_arts,70,Willy Wonka and the Chocolate Factory,1971,https://www.rottentomatoes.com/m/willy_wonka_and_the_chocolate_factory
970,musical__performing_arts,71,Dave Chappelle's Block Party,2006,https://www.rottentomatoes.com/m/block_party
971,musical__performing_arts,72,The Filth and the Fury,2000,https://www.rottentomatoes.com/m/filth_and_the_fury
972,musical__performing_arts,73,The Sapphires,2013,https://www.rottentomatoes.com/m/the_sapphires_2012
973,musical__performing_arts,74,Sing Your Song,2012,https://www.rottentomatoes.com/m/sing_your_song
974,musical__performing_arts,75,Tangled,2010,https://www.rottentomatoes.com/m/tangled
975,musical__performing_arts,76,A Band Called Death,2013,https://www.rottentomatoes.com/m/a_band_called_death_2013
976,musical__performing_arts,77,My Architect,2004,https://www.rottentomatoes.com/m/my_architect
977,musical__performing_arts,78,Little Shop of Horrors,1986,https://www.rottentomatoes.com/m/1012515-little_shop_of_horrors
978,musical__performing_arts,79,Every Little Step,2009,https://www.rottentomatoes.com/m/every_little_step
979,musical__performing_arts,80,Five Easy Pieces,1970,https://www.rottentomatoes.com/m/five_easy_pieces
980,musical__performing_arts,81,U2 3D,2007,https://www.rottentomatoes.com/m/u2_3d
981,musical__performing_arts,82,Sid and Nancy,1986,https://www.rottentomatoes.com/m/sid_and_nancy
982,musical__performing_arts,83,Scratch,2002,https://www.rottentomatoes.com/m/scratch_2002
983,musical__performing_arts,84,F for Fake,1974,https://www.rottentomatoes.com/m/f_for_fake
984,musical__performing_arts,85,The Sound of Music,1965,https://www.rottentomatoes.com/m/sound_of_music
985,musical__performing_arts,86,Ballets Russes,2005,https://www.rottentomatoes.com/m/1167811-ballets_russes
986,musical__performing_arts,87,Caesar Must Die,2013,https://www.rottentomatoes.com/m/caesar_must_die_2012
987,musical__performing_arts,88,Standing in the Shadows of Motown,2002,https://www.rottentomatoes.com/m/standing_in_the_shadows_of_motown
988,musical__performing_arts,89,Shine,1996,https://www.rottentomatoes.com/m/shine
989,musical__performing_arts,90,Neil Young: Heart of Gold,2006,https://www.rottentomatoes.com/m/heart_of_gold
990,musical__performing_arts,91,The Punk Singer,2013,https://www.rottentomatoes.com/m/the_punk_singer_2013
991,musical__performing_arts,92,Sweeney Todd: The Demon Barber of Fleet Street,2007,https://www.rottentomatoes.com/m/sweeney_todd_the_demon_barber_of_fleet_street_2007
992,musical__performing_arts,93,Chicago,2002,https://www.rottentomatoes.com/m/chicago
993,musical__performing_arts,94,Topsy-Turvy,1999,https://www.rottentomatoes.com/m/topsyturvy
994,musical__performing_arts,95,Buena Vista Social Club,1999,https://www.rottentomatoes.com/m/1087935-buena_vista_social_club
995,musical__performing_arts,96,The Devil and Daniel Johnston,2006,https://www.rottentomatoes.com/m/1158179-devil_and_daniel_johnston
996,musical__performing_arts,97,Who Killed the Electric Car?,2006,https://www.rottentomatoes.com/m/who_killed_the_electric_car
997,musical__performing_arts,98,Metallica: Some Kind of Monster,2004,https://www.rottentomatoes.com/m/metallica_some_kind_of_monster
998,musical__performing_arts,99,Born To Be Blue,2016,https://www.rottentomatoes.com/m/born_to_be_blue
999,musical__performing_arts,100,Mamma Mia! Here We Go Again,2018,https://www.rottentomatoes.com/m/mamma_mia_here_we_go_again
1000,mystery__suspense,1,Citizen Kane,1941,https://www.rottentomatoes.com/m/citizen_kane
1001,mystery__suspense,2,Get Out,2017,https://www.rottentomatoes.com/m/get_out
1002,mystery__suspense,3,The Third Man,1949,https://www.rottentomatoes.com/m/the_third_man
1003,mystery__suspense,4,The Cabinet of Dr. Caligari (Das Cabinet des Dr. Caligari),1920,https://www.rottentomatoes.com/m/the_cabinet_of_dr_caligari
1004,mystery__suspense,5,A Quiet Place,2018,https://www.rottentomatoes.com/m/a_quiet_place_2018
1005,mystery__suspense,6,Spotlight,2015,https://www.rottentomatoes.com/m/spotlight_2015
1006,mystery__suspense,7,Arrival,2016,https://www.rottentomatoes.com/m/arrival_2016
1007,mystery__suspense,8,Laura,1944,https://www.rottentomatoes.com/m/1012007-laura
1008,mystery__suspense,9,The Maltese Falcon,1941,https://www.rottentomatoes.com/m/1013139-maltese_falcon
1009,mystery__suspense,10,Argo,2012,https://www.rottentomatoes.com/m/argo_2012
1010,mystery__suspense,11,Psycho,1960,https://www.rottentomatoes.com/m/psycho
1011,mystery__suspense,12,Alien,1979,https://www.rottentomatoes.com/m/alien
1012,mystery__suspense,13,North by Northwest,1959,https://www.rottentomatoes.com/m/north-by-northwest
1013,mystery__suspense,14,The Night of the Hunter,1955,https://www.rottentomatoes.com/m/night_of_the_hunter
1014,mystery__suspense,15,Rear Window,1954,https://www.rottentomatoes.com/m/1017289-rear_window
1015,mystery__suspense,16,Rebecca,1940,https://www.rottentomatoes.com/m/1017293-rebecca
1016,mystery__suspense,17,M,1931,https://www.rottentomatoes.com/m/1012928-m
1017,mystery__suspense,18,Hell or High Water,2016,https://www.rottentomatoes.com/m/hell_or_high_water
1018,mystery__suspense,19,Touch of Evil,1958,https://www.rottentomatoes.com/m/1021749-touch_of_evil
1019,mystery__suspense,20,The 39 Steps,1935,https://www.rottentomatoes.com/m/1000121-39_steps
1020,mystery__suspense,21,Taxi Driver,1976,https://www.rottentomatoes.com/m/taxi_driver
1021,mystery__suspense,22,The Lady Vanishes,1938,https://www.rottentomatoes.com/m/1011813-lady_vanishes
1022,mystery__suspense,23,Jaws,1975,https://www.rottentomatoes.com/m/jaws
1023,mystery__suspense,24,The Babadook,2014,https://www.rottentomatoes.com/m/the_babadook
1024,mystery__suspense,25,The Big Sleep,1946,https://www.rottentomatoes.com/m/1002352-big_sleep
1025,mystery__suspense,26,Rashômon,1951,https://www.rottentomatoes.com/m/rashomon
1026,mystery__suspense,27,Chinatown,1974,https://www.rottentomatoes.com/m/chinatown
1027,mystery__suspense,28,Repulsion,1965,https://www.rottentomatoes.com/m/repulsion
1028,mystery__suspense,29,Harry Potter and the Deathly Hallows - Part 2,2011,https://www.rottentomatoes.com/m/harry_potter_and_the_deathly_hallows_part_2_2011
1029,mystery__suspense,30,Vertigo,1958,https://www.rottentomatoes.com/m/vertigo
1030,mystery__suspense,31,The Wages of Fear,1953,https://www.rottentomatoes.com/m/wages_of_fear
1031,mystery__suspense,32,High Noon,1952,https://www.rottentomatoes.com/m/1046060-high_noon
1032,mystery__suspense,33,L.A. Confidential,1997,https://www.rottentomatoes.com/m/la_confidential
1033,mystery__suspense,34,Skyfall,2012,https://www.rottentomatoes.com/m/skyfall
1034,mystery__suspense,35,Strangers on a Train,1951,https://www.rottentomatoes.com/m/strangers_on_a_train
1035,mystery__suspense,36,Invasion of the Body Snatchers,1956,https://www.rottentomatoes.com/m/1010678-invasion_of_the_body_snatchers
1036,mystery__suspense,37,"The Godfather, Part II",1974,https://www.rottentomatoes.com/m/godfather_part_ii
1037,mystery__suspense,38,Nightcrawler,2014,https://www.rottentomatoes.com/m/nightcrawler
1038,mystery__suspense,39,Anatomy of a Murder,1959,https://www.rottentomatoes.com/m/anatomy-of-a-murder
1039,mystery__suspense,40,The Post,2018,https://www.rottentomatoes.com/m/the_post
1040,mystery__suspense,41,Notorious,1946,https://www.rottentomatoes.com/m/1015287-notorious
1041,mystery__suspense,42,Rosemary's Baby,1968,https://www.rottentomatoes.com/m/rosemarys_baby
1042,mystery__suspense,43,Freaks,1932,https://www.rottentomatoes.com/m/freaks
1043,mystery__suspense,44,In a Lonely Place,1950,https://www.rottentomatoes.com/m/in_a_lonely_place
1044,mystery__suspense,45,Badlands,1974,https://www.rottentomatoes.com/m/badlands
1045,mystery__suspense,46,Don't Look Now,1973,https://www.rottentomatoes.com/m/dont_look_now
1046,mystery__suspense,47,The Salesman (Forushande),2017,https://www.rottentomatoes.com/m/the_salesman_2017
1047,mystery__suspense,48,Casino Royale,2006,https://www.rottentomatoes.com/m/casino_royale
1048,mystery__suspense,49,Forbidden Planet,1956,https://www.rottentomatoes.com/m/forbidden_planet
1049,mystery__suspense,50,Eyes Without a Face,1962,https://www.rottentomatoes.com/m/eyes_without_a_face_1962
1050,mystery__suspense,51,The Silence of the Lambs,1991,https://www.rottentomatoes.com/m/silence_of_the_lambs
1051,mystery__suspense,52,The Conversation,1974,https://www.rottentomatoes.com/m/conversation
1052,mystery__suspense,53,Halloween,1978,https://www.rottentomatoes.com/m/1009113-halloween
1053,mystery__suspense,54,Goldfinger,1964,https://www.rottentomatoes.com/m/goldfinger
1054,mystery__suspense,55,Eye In The Sky,2016,https://www.rottentomatoes.com/m/eye_in_the_sky
1055,mystery__suspense,56,Kiss Me Deadly,1955,https://www.rottentomatoes.com/m/kiss_me_deadly
1056,mystery__suspense,57,101 Dalmatians,1961,https://www.rottentomatoes.com/m/101_dalmatians
1057,mystery__suspense,58,All Is Lost,2013,https://www.rottentomatoes.com/m/all_is_lost_2013
1058,mystery__suspense,59,Le Cercle Rouge,1970,https://www.rottentomatoes.com/m/le_cercle_rouge
1059,mystery__suspense,60,No Country for Old Men,2007,https://www.rottentomatoes.com/m/no_country_for_old_men
1060,mystery__suspense,61,Looper,2012,https://www.rottentomatoes.com/m/looper
1061,mystery__suspense,62,Sunrise: A Song of Two Humans,1927,https://www.rottentomatoes.com/m/sunrise
1062,mystery__suspense,63,Peeping Tom,1960,https://www.rottentomatoes.com/m/peeping_tom_1960
1063,mystery__suspense,64,Blood Simple,1984,https://www.rottentomatoes.com/m/blood_simple
1064,mystery__suspense,65,Bridge of Spies,2015,https://www.rottentomatoes.com/m/bridge_of_spies
1065,mystery__suspense,66,Searching,2018,https://www.rottentomatoes.com/m/searching_2018
1066,mystery__suspense,67,Assault on Precinct 13,1976,https://www.rottentomatoes.com/m/1001280-assault_on_precinct_13
1067,mystery__suspense,68,Sicario,2015,https://www.rottentomatoes.com/m/sicario_2015
1068,mystery__suspense,69,Blue Velvet,1986,https://www.rottentomatoes.com/m/blue_velvet
1069,mystery__suspense,70,To Catch a Thief,1955,https://www.rottentomatoes.com/m/to_catch_a_thief
1070,mystery__suspense,71,The Fugitive,1993,https://www.rottentomatoes.com/m/1046129-fugitive
1071,mystery__suspense,72,Ex Machina,2015,https://www.rottentomatoes.com/m/ex_machina
1072,mystery__suspense,73,10 Cloverfield Lane,2016,https://www.rottentomatoes.com/m/10_cloverfield_lane
1073,mystery__suspense,74,The Manchurian Candidate,1962,https://www.rottentomatoes.com/m/1013227-manchurian_candidate
1074,mystery__suspense,75,Who Framed Roger Rabbit,1988,https://www.rottentomatoes.com/m/who_framed_roger_rabbit
1075,mystery__suspense,76,It,2017,https://www.rottentomatoes.com/m/it_2017
1076,mystery__suspense,77,Diva,1981,https://www.rottentomatoes.com/m/1005973-diva
1077,mystery__suspense,78,L'Avventura,1960,https://www.rottentomatoes.com/m/lavventura
1078,mystery__suspense,79,Jurassic Park,1993,https://www.rottentomatoes.com/m/jurassic_park
1079,mystery__suspense,80,The Birds,1963,https://www.rottentomatoes.com/m/1002448-birds
1080,mystery__suspense,81,In the Heat of the Night,1967,https://www.rottentomatoes.com/m/in_the_heat_of_the_night
1081,mystery__suspense,82,The Cabin in the Woods,2012,https://www.rottentomatoes.com/m/the_cabin_in_the_woods
1082,mystery__suspense,83,In the Line of Fire,1993,https://www.rottentomatoes.com/m/in_the_line_of_fire
1083,mystery__suspense,84,Elevator to the Gallows (Ascenseur pour l'échafaud),1958,https://www.rottentomatoes.com/m/elevator_to_the_gallows
1084,mystery__suspense,85,Rope,1948,https://www.rottentomatoes.com/m/rope
1085,mystery__suspense,86,Wake in Fright,2012,https://www.rottentomatoes.com/m/wake_in_fright
1086,mystery__suspense,87,The Vanishing (Spoorloos),1988,https://www.rottentomatoes.com/m/the_vanishing
1087,mystery__suspense,88,Three Colors: Blue (Trois Couleurs: Bleu),1993,https://www.rottentomatoes.com/m/three_colors_blue
1088,mystery__suspense,89,Blue Ruin,2014,https://www.rottentomatoes.com/m/blue_ruin
1089,mystery__suspense,90,Gone Girl,2014,https://www.rottentomatoes.com/m/gone_girl
1090,mystery__suspense,91,Close Encounters of the Third Kind,1977,https://www.rottentomatoes.com/m/close_encounters_of_the_third_kind
1091,mystery__suspense,92,The Bourne Ultimatum,2007,https://www.rottentomatoes.com/m/bourne_ultimatum
1092,mystery__suspense,93,Dr. No,1962,https://www.rottentomatoes.com/m/dr_no
1093,mystery__suspense,94,Body Heat,1981,https://www.rottentomatoes.com/m/1002830-body_heat
1094,mystery__suspense,95,Mandy,2018,https://www.rottentomatoes.com/m/mandy_2018
1095,mystery__suspense,96,House of Wax,1953,https://www.rottentomatoes.com/m/1010030-house_of_wax
1096,mystery__suspense,97,The Killer,1989,https://www.rottentomatoes.com/m/1032434-killer
1097,mystery__suspense,98,Drag Me to Hell,2009,https://www.rottentomatoes.com/m/drag_me_to_hell
1098,mystery__suspense,99,The Departed,2006,https://www.rottentomatoes.com/m/departed
1099,mystery__suspense,100,A Girl Walks Home Alone at Night,2014,https://www.rottentomatoes.com/m/a_girl_walks_home_alone_at_night
1100,romance,1,Casablanca,1942,https://www.rottentomatoes.com/m/1003707-casablanca
1101,romance,2,It Happened One Night,1934,https://www.rottentomatoes.com/m/it_happened_one_night
1102,romance,3,The Shape of Water,2017,https://www.rottentomatoes.com/m/the_shape_of_water_2017
1103,romance,4,Singin' in the Rain,1952,https://www.rottentomatoes.com/m/singin_in_the_rain
1104,romance,5,The Big Sick,2017,https://www.rottentomatoes.com/m/the_big_sick
1105,romance,6,The Adventures of Robin Hood,1938,https://www.rottentomatoes.com/m/1000355-adventures_of_robin_hood
1106,romance,7,Call Me by Your Name,2018,https://www.rottentomatoes.com/m/call_me_by_your_name
1107,romance,8,The Philadelphia Story,1940,https://www.rottentomatoes.com/m/philadelphia_story
1108,romance,9,Vertigo,1958,https://www.rottentomatoes.com/m/vertigo
1109,romance,10,Roman Holiday,1953,https://www.rottentomatoes.com/m/roman_holiday
1110,romance,11,On the Waterfront,1954,https://www.rottentomatoes.com/m/on_the_waterfront
1111,romance,12,Carol,2015,https://www.rottentomatoes.com/m/carol
1112,romance,13,An American in Paris,1951,https://www.rottentomatoes.com/m/american_in_paris
1113,romance,14,Beauty and The Beast (La Belle et la bête),1946,https://www.rottentomatoes.com/m/1001902-beauty_and_the_beast
1114,romance,15,The Red Shoes,1948,https://www.rottentomatoes.com/m/1017346-red_shoes
1115,romance,16,City Lights,1931,https://www.rottentomatoes.com/m/city_lights
1116,romance,17,The African Queen,1951,https://www.rottentomatoes.com/m/the_african_queen_1951
1117,romance,18,The Artist,2011,https://www.rottentomatoes.com/m/the_artist
1118,romance,19,Annie Hall,1977,https://www.rottentomatoes.com/m/annie_hall
1119,romance,20,Miracle on 34th Street,1947,https://www.rottentomatoes.com/m/miracle_on_34th_street
1120,romance,21,Her,2013,https://www.rottentomatoes.com/m/her
1121,romance,22,Before Midnight,2013,https://www.rottentomatoes.com/m/before_midnight_2013
1122,romance,23,In a Lonely Place,1950,https://www.rottentomatoes.com/m/in_a_lonely_place
1123,romance,24,Gentlemen Prefer Blondes,1953,https://www.rottentomatoes.com/m/gentlemen_prefer_blondes
1124,romance,25,Only Yesterday,1991,https://www.rottentomatoes.com/m/only_yesterday_1991
1125,romance,26,The Best Years of Our Lives,1946,https://www.rottentomatoes.com/m/best_years_of_our_lives
1126,romance,27,Gone With the Wind,1939,https://www.rottentomatoes.com/m/gone_with_the_wind
1127,romance,28,The Umbrellas of Cherbourg (Les Parapluies de Cherbourg),1964,https://www.rottentomatoes.com/m/the_umbrellas_of_cherbourg_1964
1128,romance,29,Sideways,2004,https://www.rottentomatoes.com/m/sideways
1129,romance,30,Beauty and the Beast,1991,https://www.rottentomatoes.com/m/beauty_and_the_beast_1991
1130,romance,31,The Princess Bride,1987,https://www.rottentomatoes.com/m/princess_bride
1131,romance,32,Three Colors: Red (Trois couleurs: Rouge),1994,https://www.rottentomatoes.com/m/1058966-red
1132,romance,33,Bringing Up Baby,1938,https://www.rottentomatoes.com/m/bringing_up_baby
1133,romance,34,Sunrise: A Song of Two Humans,1927,https://www.rottentomatoes.com/m/sunrise
1134,romance,35,The Apartment,1960,https://www.rottentomatoes.com/m/1001115-apartment
1135,romance,36,Before Sunrise,1995,https://www.rottentomatoes.com/m/before_sunrise
1136,romance,37,The Hustler,1961,https://www.rottentomatoes.com/m/hustler
1137,romance,38,Groundhog Day,1993,https://www.rottentomatoes.com/m/groundhog_day
1138,romance,39,Wings of Desire,1987,https://www.rottentomatoes.com/m/wings_of_desire
1139,romance,40,The Young Girls of Rochefort (Les Demoiselles de Rochefort),1968,https://www.rottentomatoes.com/m/the_young_girls_of_rochefort
1140,romance,41,To Catch a Thief,1955,https://www.rottentomatoes.com/m/to_catch_a_thief
1141,romance,42,Bull Durham,1988,https://www.rottentomatoes.com/m/bull_durham
1142,romance,43,"Crouching Tiger, Hidden Dragon",2001,https://www.rottentomatoes.com/m/crouching_tiger_hidden_dragon
1143,romance,44,Slumdog Millionaire,2008,https://www.rottentomatoes.com/m/slumdog_millionaire
1144,romance,45,Enough Said,2013,https://www.rottentomatoes.com/m/enough_said_2013
1145,romance,46,Titanic,1997,https://www.rottentomatoes.com/m/titanic
1146,romance,47,Lost In Translation,2003,https://www.rottentomatoes.com/m/lost_in_translation
1147,romance,48,Sense and Sensibility,1995,https://www.rottentomatoes.com/m/1068832-sense_and_sensibility
1148,romance,49,God's Own Country,2017,https://www.rottentomatoes.com/m/gods_own_country_2017
1149,romance,50,Elevator to the Gallows (Ascenseur pour l'échafaud),1958,https://www.rottentomatoes.com/m/elevator_to_the_gallows
1150,romance,51,Your Name. (Kimi No Na Wa.),2017,https://www.rottentomatoes.com/m/your_name_2017
1151,romance,52,Three Colors: Blue (Trois Couleurs: Bleu),1993,https://www.rottentomatoes.com/m/three_colors_blue
1152,romance,53,Say Anything...,1989,https://www.rottentomatoes.com/m/say_anything
1153,romance,54,Manhattan,1979,https://www.rottentomatoes.com/m/manhattan
1154,romance,55,Daughters of the Dust,1991,https://www.rottentomatoes.com/m/daughters_of_the_dust
1155,romance,56,A Girl Walks Home Alone at Night,2014,https://www.rottentomatoes.com/m/a_girl_walks_home_alone_at_night
1156,romance,57,West Side Story,1961,https://www.rottentomatoes.com/m/west_side_story
1157,romance,58,Giant,1956,https://www.rottentomatoes.com/m/giant
1158,romance,59,Four Weddings and a Funeral,1994,https://www.rottentomatoes.com/m/four_weddings_and_a_funeral
1159,romance,60,Up in the Air,2009,https://www.rottentomatoes.com/m/up_in_the_air_2009
1160,romance,61,Shakespeare in Love,1998,https://www.rottentomatoes.com/m/shakespeare_in_love
1161,romance,62,The Lunchbox,2014,https://www.rottentomatoes.com/m/the_lunchbox
1162,romance,63,Eternal Sunshine Of The Spotless Mind,2004,https://www.rottentomatoes.com/m/eternal_sunshine_of_the_spotless_mind
1163,romance,64,The Town,2010,https://www.rottentomatoes.com/m/the_town
1164,romance,65,Before Sunset,2004,https://www.rottentomatoes.com/m/before_sunset
1165,romance,66,From Here to Eternity,1953,https://www.rottentomatoes.com/m/1007931-from_here_to_eternity
1166,romance,67,Midnight in Paris,2011,https://www.rottentomatoes.com/m/midnight_in_paris
1167,romance,68,Dave,1993,https://www.rottentomatoes.com/m/dave
1168,romance,69,Enchanted,2007,https://www.rottentomatoes.com/m/enchanted
1169,romance,70,To All the Boys I've Loved Before,2018,https://www.rottentomatoes.com/m/to_all_the_boys_ive_loved_before
1170,romance,71,A Summer's Tale,2014,https://www.rottentomatoes.com/m/summers_tale
1171,romance,72,The Crying Game,1992,https://www.rottentomatoes.com/m/crying_game
1172,romance,73,Big Night,1996,https://www.rottentomatoes.com/m/big_night
1173,romance,74,Million Dollar Baby,2004,https://www.rottentomatoes.com/m/million_dollar_baby
1174,romance,75,Howards End,1992,https://www.rottentomatoes.com/m/howards_end
1175,romance,76,Knocked Up,2007,https://www.rottentomatoes.com/m/knocked_up
1176,romance,77,The Little Mermaid,1989,https://www.rottentomatoes.com/m/the_little_mermaid_1989
1177,romance,78,About a Boy,2002,https://www.rottentomatoes.com/m/about_a_boy
1178,romance,79,Revanche,2009,https://www.rottentomatoes.com/m/revanche
1179,romance,80,Monsoon Wedding,2002,https://www.rottentomatoes.com/m/monsoon_wedding
1180,romance,81,Masculin Feminin,1966,https://www.rottentomatoes.com/m/masculine_feminine
1181,romance,82,The Remains of the Day,1993,https://www.rottentomatoes.com/m/remains_of_the_day
1182,romance,83,Hamlet,1996,https://www.rottentomatoes.com/m/1075422-hamlet
1183,romance,84,Brief Encounter,1945,https://www.rottentomatoes.com/m/1003094-brief_encounter
1184,romance,85,Out of Sight,1998,https://www.rottentomatoes.com/m/1083436-1083436-out_of_sight
